Zip,Population,County,State,WiredCount_2020,Fwcount_2020,AllProviderCount_2020,Wired25_3_2020,Wired100_3_2020,All25_3_2020,All100_3,TestCount,AverageMbps,FastestAverageMbps,%Access to Terrestrial Broadband,Lowest Priced Terrestrial Broadband Plan,WiredCount_2015,Fwcount_2015,AllProviderCount_2015,Wired25_3_2015,Wired100_3_2015,All25_3_2015,All100_3.1
73062,1396.0,Kiowa,Oklahoma,4.0,9.0,20.0,3.0,2.0,7.0,2.0,58.0,9.88,20.47,65%,,2.0,4.0,7.0,0.0,0.0,0.0,0.0
73566,1674.0,Kiowa,Oklahoma,3.0,3.0,13.0,3.0,3.0,5.0,3.0,2.0,1.06,1.06,86%,25.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0
73651,4268.0,Kiowa,Oklahoma,5.0,6.0,18.0,2.0,1.0,4.0,1.0,56.0,13.66,33.25,88%,55.0,3.0,3.0,7.0,1.0,1.0,1.0,1.0
80815,911.0,Kit Carson,Colorado,4.0,2.0,11.0,4.0,2.0,7.0,2.0,,,,91%,79.95,5.0,1.0,7.0,2.0,1.0,2.0,1.0
80834,318.0,Kit Carson,Colorado,2.0,2.0,9.0,1.0,1.0,4.0,1.0,,,,100%,79.95,2.0,2.0,5.0,1.0,0.0,1.0,0.0
80805,453.0,Kit Carson,Colorado,2.0,3.0,10.0,2.0,1.0,6.0,2.0,5.0,6.48,19.65,98%,79.95,2.0,1.0,4.0,1.0,0.0,1.0,0.0
80807,5304.0,Kit Carson,Colorado,5.0,4.0,14.0,5.0,3.0,9.0,4.0,1377.0,32.55,90.16,99%,64.95,6.0,2.0,9.0,3.0,1.0,3.0,1.0
80836,1157.0,Kit Carson,Colorado,3.0,2.0,10.0,2.0,1.0,5.0,1.0,230.0,4.68,8.81,96%,79.95,5.0,1.0,7.0,1.0,0.0,1.0,0.0
80861,255.0,Kit Carson,Colorado,3.0,2.0,10.0,1.0,1.0,4.0,1.0,507.0,23.31,47.4,100%,79.95,3.0,1.0,5.0,1.0,0.0,1.0,0.0
98110,23025.0,Kitsap,Washington,3.0,0.0,8.0,3.0,3.0,5.0,3.0,24801.0,111.42,351.03,100%,65.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0
98310,18703.0,Kitsap,Washington,3.0,0.0,8.0,3.0,3.0,5.0,3.0,11886.0,115.0,300.82,100%,65.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0
98311,25880.0,Kitsap,Washington,4.0,0.0,9.0,4.0,4.0,6.0,4.0,21531.0,88.85,217.85,99%,65.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0
98312,30203.0,Kitsap,Washington,4.0,0.0,9.0,4.0,4.0,6.0,4.0,11051.0,81.95,237.97,97%,65.0,4.0,0.0,5.0,4.0,4.0,4.0,4.0
98314,3329.0,Kitsap,Washington,3.0,0.0,8.0,3.0,3.0,5.0,3.0,786.0,50.31,132.75,19%,69.95,3.0,0.0,4.0,3.0,3.0,3.0,3.0
98315,6054.0,Kitsap,Washington,3.0,0.0,8.0,3.0,2.0,5.0,2.0,130.0,91.18,238.13,77%,69.95,2.0,0.0,3.0,1.0,1.0,1.0,1.0
98337,6697.0,Kitsap,Washington,4.0,0.0,9.0,4.0,4.0,6.0,4.0,2892.0,41.14,108.63,100%,65.0,4.0,0.0,5.0,4.0,4.0,4.0,4.0
98340,2537.0,Kitsap,Washington,3.0,0.0,8.0,3.0,2.0,5.0,2.0,189.0,151.33,301.94,100%,65.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0
98342,1370.0,Kitsap,Washington,2.0,0.0,7.0,1.0,1.0,3.0,1.0,1094.0,62.92,192.94,99%,79.99,2.0,0.0,3.0,1.0,1.0,1.0,1.0
98346,9297.0,Kitsap,Washington,3.0,0.0,8.0,3.0,2.0,5.0,2.0,3383.0,9.8,18.41,94%,65.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0
98359,4887.0,Kitsap,Washington,3.0,0.0,8.0,3.0,2.0,5.0,2.0,1983.0,37.82,99.14,100%,69.95,3.0,0.0,4.0,2.0,2.0,2.0,2.0
98366,34258.0,Kitsap,Washington,4.0,0.0,9.0,4.0,4.0,6.0,4.0,28797.0,87.98,248.2,99%,65.0,4.0,0.0,5.0,4.0,4.0,4.0,4.0
98367,27693.0,Kitsap,Washington,4.0,0.0,9.0,4.0,4.0,6.0,4.0,29080.0,95.69,244.96,98%,65.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0
98370,29528.0,Kitsap,Washington,5.0,0.0,10.0,5.0,4.0,7.0,4.0,25472.0,56.16,164.91,96%,60.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0
98380,4173.0,Kitsap,Washington,4.0,0.0,9.0,3.0,2.0,5.0,2.0,173.0,62.31,185.29,87%,69.95,5.0,0.0,6.0,2.0,2.0,2.0,2.0
98383,19727.0,Kitsap,Washington,4.0,0.0,9.0,4.0,3.0,6.0,3.0,12597.0,142.67,473.98,99%,65.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0
98392,2994.0,Kitsap,Washington,2.0,0.0,7.0,2.0,1.0,4.0,1.0,384.0,47.1,119.74,95%,79.99,2.0,0.0,3.0,1.0,1.0,1.0,1.0
98922,5468.0,Kittitas,Washington,8.0,2.0,16.0,7.0,3.0,11.0,5.0,2362.0,9.5,19.67,75%,60.0,4.0,2.0,7.0,1.0,1.0,1.0,1.0
98926,30239.0,Kittitas,Washington,5.0,3.0,15.0,5.0,2.0,8.0,3.0,27924.0,39.57,107.78,93%,48.79,3.0,2.0,6.0,2.0,1.0,2.0,1.0
98946,495.0,Kittitas,Washington,3.0,3.0,12.0,3.0,0.0,6.0,1.0,6.0,8.92,14.12,80%,60.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0
56729,140.0,Kittson,Minnesota,2.0,0.0,6.0,1.0,1.0,3.0,1.0,,,,24%,89.95,3.0,0.0,4.0,0.0,0.0,0.0,0.0
56733,390.0,Kittson,Minnesota,4.0,2.0,10.0,2.0,2.0,5.0,2.0,,,,82%,59.95,5.0,2.0,8.0,1.0,1.0,1.0,1.0
56734,467.0,Kittson,Minnesota,2.0,2.0,8.0,1.0,1.0,4.0,1.0,,,,51%,59.95,4.0,2.0,7.0,0.0,0.0,0.0,0.0
56740,,Kittson,Minnesota,,,,,,,,,,,,,,,,,,,
56755,102.0,Kittson,Minnesota,1.0,1.0,6.0,1.0,1.0,4.0,1.0,,,,84%,59.95,1.0,1.0,3.0,1.0,1.0,1.0,1.0
56728,1364.0,Kittson,Minnesota,4.0,2.0,10.0,2.0,2.0,5.0,2.0,30.0,19.17,38.51,81%,59.95,3.0,2.0,6.0,1.0,1.0,1.0,1.0
56732,1136.0,Kittson,Minnesota,2.0,0.0,6.0,1.0,1.0,3.0,1.0,72.0,37.8,93.38,26%,89.95,2.0,0.0,3.0,0.0,0.0,0.0,0.0
56735,816.0,Kittson,Minnesota,2.0,2.0,8.0,1.0,1.0,4.0,1.0,34.0,22.09,27.77,53%,59.95,2.0,1.0,4.0,0.0,0.0,0.0,0.0
97601,22459.0,Klamath,Oregon,4.0,3.0,13.0,4.0,3.0,7.0,5.0,10201.0,61.68,111.93,98%,20.0,3.0,2.0,6.0,3.0,2.0,4.0,3.0
97603,29525.0,Klamath,Oregon,4.0,2.0,12.0,3.0,2.0,6.0,4.0,7084.0,40.51,107.83,99%,20.0,2.0,3.0,6.0,2.0,2.0,3.0,3.0
97621,320.0,Klamath,Oregon,1.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0%,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
97623,2310.0,Klamath,Oregon,1.0,1.0,8.0,0.0,0.0,3.0,2.0,5.0,3.37,8.53,41%,20.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0
97624,3500.0,Klamath,Oregon,1.0,2.0,9.0,0.0,0.0,2.0,1.0,162.0,58.26,121.03,0%,,1.0,2.0,4.0,0.0,0.0,0.0,0.0
97625,199.0,Klamath,Oregon,1.0,1.0,8.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,32%,20.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0
97627,780.0,Klamath,Oregon,2.0,1.0,9.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,98%,20.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0
97632,1466.0,Klamath,Oregon,4.0,1.0,11.0,3.0,1.0,6.0,2.0,0.0,0.0,0.0,98%,20.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0
97633,1361.0,Klamath,Oregon,3.0,1.0,10.0,2.0,1.0,5.0,2.0,35.0,5.6,12.13,100%,20.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0
97639,570.0,Klamath,Oregon,1.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0%,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
97731,278.0,Klamath,Oregon,1.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0%,,1.0,1.0,3.0,0.0,0.0,0.0,0.0
97733,770.0,Klamath,Oregon,1.0,2.0,9.0,0.0,0.0,3.0,1.0,138.0,4.57,11.55,32%,,1.0,1.0,3.0,0.0,0.0,0.0,0.0
97737,496.0,Klamath,Oregon,1.0,2.0,9.0,0.0,0.0,3.0,1.0,11.0,1.13,1.99,64%,,1.0,0.0,2.0,0.0,0.0,0.0,0.0
78363,30463.0,Kleberg,Texas,6.0,5.0,17.0,5.0,3.0,10.0,3.0,9633.0,69.37,215.33,100%,35.99,4.0,4.0,9.0,3.0,2.0,4.0,2.0
78379,1585.0,Kleberg,Texas,3.0,4.0,13.0,2.0,0.0,7.0,0.0,751.0,10.79,19.33,94%,55.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0
98602,200.0,Klickitat,Washington,1.0,0.0,7.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0%,69.99,2.0,0.0,3.0,1.0,1.0,1.0,1.0
98605,1225.0,Klickitat,Washington,3.0,2.0,11.0,2.0,1.0,4.0,2.0,823.0,27.1,65.21,63%,69.99,3.0,2.0,6.0,1.0,1.0,1.0,1.0
98613,400.0,Klickitat,Washington,1.0,1.0,8.0,0.0,0.0,2.0,0.0,356.0,11.95,38.01,0%,,1.0,1.0,3.0,0.0,0.0,0.0,0.0
98619,457.0,Klickitat,Washington,1.0,1.0,7.0,0.0,0.0,2.0,0.0,22.0,14.25,19.08,0%,,0.0,1.0,2.0,0.0,0.0,0.0,0.0
98620,7123.0,Klickitat,Washington,3.0,2.0,11.0,1.0,1.0,5.0,2.0,2578.0,5.73,11.66,0%,,3.0,2.0,6.0,1.0,1.0,2.0,2.0
98628,385.0,Klickitat,Washington,2.0,1.0,9.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,95%,69.99,2.0,1.0,4.0,1.0,1.0,1.0,1.0
98635,1735.0,Klickitat,Washington,2.0,2.0,10.0,2.0,1.0,4.0,2.0,124.0,7.18,15.72,59%,69.99,3.0,2.0,6.0,1.0,1.0,1.0,1.0
98650,959.0,Klickitat,Washington,1.0,0.0,7.0,1.0,0.0,3.0,0.0,193.0,7.76,18.98,52%,,1.0,0.0,2.0,0.0,0.0,0.0,0.0
98670,113.0,Klickitat,Washington,2.0,0.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0%,69.99,2.0,0.0,3.0,1.0,1.0,1.0,1.0
98672,6146.0,Klickitat,Washington,5.0,2.0,13.0,4.0,3.0,8.0,5.0,1718.0,26.73,85.47,81%,65.0,3.0,2.0,6.0,1.0,1.0,2.0,2.0
99322,217.0,Klickitat,Washington,1.0,2.0,9.0,0.0,0.0,3.0,2.0,609.0,4.59,12.5,18%,,1.0,0.0,2.0,0.0,0.0,0.0,0.0
99356,294.0,Klickitat,Washington,1.0,4.0,11.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,94%,,1.0,1.0,3.0,0.0,0.0,0.0,0.0
41643,194.0,Knott,Kentucky,4.0,0.0,8.0,2.0,2.0,4.0,2.0,,,,100%,59.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
41759,397.0,Knott,Kentucky,5.0,0.0,9.0,3.0,3.0,5.0,3.0,,,,100%,59.95,6.0,0.0,8.0,0.0,0.0,0.0,0.0
41772,277.0,Knott,Kentucky,4.0,0.0,8.0,3.0,3.0,5.0,3.0,,,,100%,59.95,5.0,0.0,7.0,1.0,0.0,1.0,0.0
41828,808.0,Knott,Kentucky,3.0,0.0,7.0,2.0,2.0,4.0,2.0,,,,100%,59.95,2.0,0.0,4.0,0.0,0.0,0.0,0.0
41834,659.0,Knott,Kentucky,3.0,0.0,7.0,2.0,2.0,4.0,2.0,,,,100%,59.95,3.0,0.0,5.0,0.0,0.0,0.0,0.0
41836,798.0,Knott,Kentucky,3.0,1.0,8.0,2.0,2.0,5.0,2.0,,,,98%,59.95,3.0,0.0,5.0,0.0,0.0,0.0,0.0
41843,949.0,Knott,Kentucky,3.0,1.0,8.0,2.0,2.0,5.0,2.0,,,,99%,59.95,3.0,0.0,5.0,0.0,0.0,0.0,0.0
41859,349.0,Knott,Kentucky,3.0,0.0,7.0,2.0,2.0,4.0,2.0,,,,100%,59.95,2.0,0.0,4.0,0.0,0.0,0.0,0.0
41861,108.0,Knott,Kentucky,3.0,0.0,7.0,2.0,2.0,4.0,2.0,,,,100%,59.95,2.0,0.0,4.0,0.0,0.0,0.0,0.0
41862,952.0,Knott,Kentucky,3.0,0.0,7.0,2.0,2.0,4.0,2.0,,,,98%,59.95,2.0,0.0,4.0,0.0,0.0,0.0,0.0
41740,877.0,Knott,Kentucky,4.0,0.0,8.0,3.0,3.0,5.0,3.0,79.0,12.62,37.02,100%,59.95,4.0,0.0,6.0,1.0,0.0,1.0,0.0
41817,251.0,Knott,Kentucky,3.0,0.0,7.0,2.0,2.0,4.0,2.0,95.0,10.8,32.28,100%,59.95,3.0,0.0,5.0,0.0,0.0,0.0,0.0
41822,2553.0,Knott,Kentucky,4.0,0.0,8.0,3.0,3.0,5.0,3.0,5152.0,19.01,27.92,100%,59.95,4.0,0.0,6.0,1.0,0.0,1.0,0.0
41831,849.0,Knott,Kentucky,3.0,0.0,7.0,2.0,2.0,4.0,2.0,41.0,21.18,46.2,100%,59.95,3.0,0.0,5.0,0.0,0.0,0.0,0.0
41839,1193.0,Knott,Kentucky,4.0,0.0,8.0,3.0,3.0,5.0,3.0,6.0,5.13,11.48,99%,59.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0
41844,1355.0,Knott,Kentucky,3.0,0.0,7.0,2.0,2.0,4.0,2.0,213.0,53.27,117.48,100%,59.95,2.0,0.0,4.0,0.0,0.0,0.0,0.0
41847,617.0,Knott,Kentucky,3.0,1.0,8.0,2.0,2.0,5.0,2.0,24.0,2.68,4.62,100%,59.95,3.0,0.0,5.0,0.0,0.0,0.0,0.0
61430,828.0,Knox,Illinois,2.0,1.0,9.0,2.0,2.0,4.0,2.0,,,,100%,46.0,6.0,0.0,8.0,1.0,1.0,1.0,1.0
61474,292.0,Knox,Illinois,3.0,2.0,11.0,1.0,1.0,3.0,1.0,,,,35%,29.99,5.0,2.0,9.0,1.0,1.0,1.0,1.0
61401,34788.0,Knox,Illinois,5.0,3.0,14.0,4.0,4.0,6.0,4.0,9198.0,60.93,201.08,98%,68.95,7.0,2.0,11.0,2.0,2.0,2.0,2.0
61410,3912.0,Knox,Illinois,2.0,2.0,10.0,1.0,1.0,3.0,1.0,2484.0,95.34,226.85,92%,69.99,4.0,1.0,7.0,1.0,1.0,1.0,1.0
61414,854.0,Knox,Illinois,6.0,3.0,16.0,4.0,2.0,6.0,2.0,38.0,133.16,347.38,97%,69.99,4.0,1.0,7.0,3.0,1.0,3.0,1.0
61428,986.0,Knox,Illinois,3.0,2.0,12.0,2.0,2.0,4.0,2.0,887.0,97.49,198.39,79%,89.95,3.0,1.0,6.0,1.0,1.0,1.0,1.0
61436,951.0,Knox,Illinois,3.0,2.0,12.0,2.0,2.0,4.0,2.0,1.0,110.99,110.99,69%,89.95,2.0,0.0,4.0,0.0,0.0,0.0,0.0
61448,3823.0,Knox,Illinois,4.0,3.0,13.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,96%,79.99,3.0,2.0,7.0,1.0,1.0,1.0,1.0
61458,822.0,Knox,Illinois,4.0,2.0,13.0,2.0,2.0,4.0,2.0,186.0,29.14,71.8,63%,69.99,4.0,1.0,7.0,1.0,1.0,1.0,1.0
61467,1048.0,Knox,Illinois,5.0,2.0,14.0,3.0,1.0,5.0,1.0,315.0,34.21,78.6,95%,89.95,4.0,1.0,7.0,2.0,0.0,2.0,0.0
61472,648.0,Knox,Illinois,6.0,2.0,14.0,4.0,1.0,6.0,1.0,92.0,11.43,20.46,30%,49.95,6.0,1.0,9.0,3.0,0.0,3.0,0.0
61485,560.0,Knox,Illinois,4.0,2.0,13.0,3.0,3.0,5.0,3.0,331.0,103.64,302.02,100%,69.99,4.0,1.0,7.0,1.0,1.0,1.0,1.0
61488,1120.0,Knox,Illinois,3.0,2.0,11.0,3.0,2.0,5.0,2.0,24.0,246.34,502.78,90%,69.99,3.0,1.0,6.0,2.0,1.0,2.0,1.0
61489,900.0,Knox,Illinois,4.0,2.0,13.0,3.0,3.0,5.0,3.0,144.0,6.36,10.04,100%,59.95,2.0,1.0,5.0,1.0,1.0,1.0,1.0
61572,1068.0,Knox,Illinois,3.0,3.0,13.0,2.0,2.0,4.0,2.0,2494.0,185.51,295.1,100%,69.99,2.0,2.0,6.0,1.0,1.0,1.0,1.0
47516,1249.0,Knox,Indiana,4.0,6.0,15.0,1.0,1.0,4.0,1.0,,,,100%,55.0,12.0,3.0,17.0,2.0,0.0,2.0,0.0
47524,605.0,Knox,Indiana,1.0,3.0,9.0,0.0,0.0,3.0,0.0,,,,98%,,4.0,2.0,8.0,0.0,0.0,0.0,0.0
47557,1432.0,Knox,Indiana,2.0,4.0,11.0,1.0,1.0,5.0,1.0,,,,100%,55.0,12.0,1.0,15.0,2.0,0.0,2.0,0.0
47573,,Knox,Indiana,,,,,,,,,,,,,,,,,,,
47578,776.0,Knox,Indiana,5.0,7.0,16.0,2.0,1.0,6.0,1.0,,,,80%,45.0,9.0,3.0,14.0,2.0,0.0,2.0,0.0
47597,1023.0,Knox,Indiana,2.0,5.0,12.0,1.0,1.0,5.0,1.0,,,,100%,55.0,13.0,4.0,19.0,2.0,0.0,2.0,0.0
47512,3981.0,Knox,Indiana,5.0,6.0,16.0,1.0,1.0,4.0,1.0,88.0,50.03,122.89,93%,55.0,3.0,3.0,8.0,1.0,1.0,1.0,1.0
47528,476.0,Knox,Indiana,4.0,5.0,13.0,1.0,1.0,4.0,1.0,21.0,5.05,11.77,79%,55.0,3.0,2.0,7.0,1.0,0.0,1.0,0.0
47561,1588.0,Knox,Indiana,2.0,4.0,11.0,1.0,1.0,3.0,1.0,137.0,4.72,12.12,1%,55.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0
47591,26770.0,Knox,Indiana,7.0,4.0,16.0,6.0,4.0,8.0,4.0,13058.0,54.56,113.12,96%,49.95,4.0,3.0,9.0,2.0,2.0,2.0,2.0
40771,1068.0,Knox,Kentucky,6.0,1.0,14.0,3.0,3.0,5.0,4.0,,,,100%,35.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0
40903,681.0,Knox,Kentucky,3.0,0.0,8.0,2.0,2.0,4.0,3.0,,,,75%,,4.0,0.0,6.0,0.0,0.0,0.0,0.0
40915,896.0,Knox,Kentucky,4.0,0.0,9.0,2.0,2.0,4.0,3.0,,,,100%,74.99,4.0,0.0,6.0,1.0,0.0,1.0,0.0
40921,295.0,Knox,Kentucky,3.0,0.0,8.0,2.0,2.0,4.0,3.0,,,,95%,,4.0,0.0,6.0,1.0,0.0,1.0,0.0
40923,735.0,Knox,Kentucky,2.0,0.0,7.0,2.0,2.0,4.0,3.0,,,,98%,74.99,1.0,0.0,3.0,0.0,0.0,0.0,0.0
40943,748.0,Knox,Kentucky,3.0,0.0,8.0,3.0,3.0,5.0,4.0,,,,94%,74.99,1.0,0.0,3.0,0.0,0.0,0.0,0.0
40946,220.0,Knox,Kentucky,2.0,0.0,7.0,1.0,1.0,3.0,2.0,,,,61%,,2.0,0.0,4.0,0.0,0.0,0.0,0.0
40949,788.0,Knox,Kentucky,4.0,0.0,9.0,3.0,3.0,5.0,4.0,,,,74%,74.99,3.0,0.0,5.0,0.0,0.0,0.0,0.0
40953,998.0,Knox,Kentucky,3.0,0.0,8.0,2.0,2.0,4.0,3.0,,,,100%,74.99,3.0,0.0,5.0,1.0,0.0,1.0,0.0
40982,388.0,Knox,Kentucky,2.0,0.0,7.0,2.0,1.0,4.0,2.0,,,,100%,74.99,2.0,0.0,4.0,1.0,0.0,1.0,0.0
40995,121.0,Knox,Kentucky,1.0,0.0,6.0,1.0,1.0,3.0,2.0,,,,54%,,1.0,0.0,3.0,0.0,0.0,0.0,0.0
40997,371.0,Knox,Kentucky,2.0,0.0,7.0,2.0,2.0,4.0,3.0,,,,100%,74.99,3.0,0.0,5.0,1.0,0.0,1.0,0.0
40999,,Knox,Kentucky,,,,,,,,,,,,,,,,,,,
40734,3764.0,Knox,Kentucky,9.0,2.0,18.0,5.0,5.0,7.0,6.0,804.0,13.66,27.06,59%,35.0,5.0,1.0,8.0,1.0,0.0,1.0,0.0
40906,11132.0,Knox,Kentucky,8.0,1.0,16.0,4.0,4.0,6.0,5.0,4795.0,42.97,90.34,86%,69.99,6.0,0.0,8.0,2.0,0.0,2.0,0.0
40935,2699.0,Knox,Kentucky,4.0,0.0,10.0,2.0,2.0,4.0,3.0,54.0,99.4,229.16,100%,69.99,3.0,0.0,5.0,1.0,0.0,1.0,0.0
04547,1152.0,Knox,Maine,2.0,0.0,7.0,2.0,1.0,4.0,1.0,36.0,21.58,35.52,100%,69.99,3.0,0.0,4.0,1.0,0.0,1.0,0.0
04563,1534.0,Knox,Maine,2.0,1.0,8.0,2.0,1.0,4.0,1.0,12.0,56.92,79.23,99%,69.99,3.0,0.0,4.0,1.0,0.0,1.0,0.0
04574,1510.0,Knox,Maine,4.0,1.0,10.0,4.0,2.0,7.0,2.0,26.0,2.88,6.57,77%,57.99,5.0,0.0,6.0,3.0,1.0,3.0,1.0
04841,7297.0,Knox,Maine,5.0,1.0,11.0,4.0,4.0,7.0,5.0,25044.0,108.95,257.76,100%,66.0,5.0,1.0,7.0,2.0,0.0,2.0,0.0
04843,4851.0,Knox,Maine,6.0,1.0,12.0,4.0,3.0,7.0,4.0,14078.0,18.58,56.47,100%,66.0,5.0,1.0,7.0,2.0,0.0,2.0,0.0
04847,1536.0,Knox,Maine,7.0,1.0,13.0,3.0,3.0,6.0,3.0,164.0,4.78,10.3,92%,66.0,7.0,1.0,9.0,3.0,1.0,3.0,1.0
04853,354.0,Knox,Maine,2.0,1.0,8.0,2.0,2.0,4.0,2.0,114.0,5.05,12.44,100%,69.99,3.0,1.0,5.0,1.0,0.0,1.0,0.0
04854,1580.0,Knox,Maine,3.0,1.0,9.0,2.0,2.0,5.0,2.0,2332.0,93.98,112.99,99%,66.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0
04856,3330.0,Knox,Maine,7.0,1.0,13.0,5.0,5.0,8.0,6.0,5134.0,31.35,96.44,100%,66.0,7.0,1.0,9.0,3.0,0.0,3.0,0.0
04858,1533.0,Knox,Maine,2.0,1.0,8.0,2.0,2.0,5.0,2.0,434.0,24.34,76.57,100%,66.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0
04859,724.0,Knox,Maine,2.0,0.0,7.0,2.0,1.0,4.0,1.0,26.0,122.78,296.61,99%,69.99,3.0,1.0,5.0,1.0,0.0,1.0,0.0
04860,1591.0,Knox,Maine,3.0,1.0,9.0,2.0,1.0,4.0,1.0,412.0,24.75,44.46,99%,69.99,4.0,0.0,5.0,1.0,0.0,1.0,0.0
04861,2781.0,Knox,Maine,2.0,1.0,8.0,2.0,1.0,5.0,1.0,894.0,68.66,284.03,100%,66.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0
04862,3592.0,Knox,Maine,5.0,1.0,11.0,3.0,2.0,6.0,3.0,3548.0,12.77,48.02,97%,66.0,6.0,0.0,7.0,3.0,0.0,3.0,0.0
04863,1165.0,Knox,Maine,2.0,1.0,8.0,2.0,2.0,5.0,2.0,248.0,5.48,16.89,93%,66.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0
04864,4751.0,Knox,Maine,4.0,1.0,10.0,4.0,3.0,6.0,3.0,852.0,32.81,104.69,100%,66.95,4.0,0.0,5.0,1.0,0.0,1.0,0.0
63458,197.0,Knox,Missouri,2.0,1.0,8.0,1.0,1.0,3.0,1.0,,,,36%,,1.0,0.0,2.0,0.0,0.0,0.0,0.0
63464,21.0,Knox,Missouri,1.0,1.0,7.0,0.0,0.0,2.0,0.0,,,,0%,,1.0,0.0,2.0,0.0,0.0,0.0,0.0
63531,532.0,Knox,Missouri,2.0,1.0,9.0,2.0,1.0,5.0,1.0,,,,52%,44.95,2.0,1.0,4.0,0.0,0.0,0.0,0.0
63446,691.0,Knox,Missouri,3.0,2.0,10.0,2.0,1.0,5.0,1.0,30.0,16.53,46.4,52%,44.95,1.0,1.0,3.0,0.0,0.0,0.0,0.0
63460,328.0,Knox,Missouri,2.0,2.0,10.0,2.0,0.0,5.0,0.0,26.0,12.83,46.94,13%,44.95,1.0,1.0,3.0,0.0,0.0,0.0,0.0
63537,1916.0,Knox,Missouri,3.0,1.0,10.0,3.0,1.0,6.0,1.0,83.0,15.87,30.6,96%,44.95,3.0,1.0,5.0,0.0,0.0,0.0,0.0
63547,459.0,Knox,Missouri,1.0,1.0,8.0,1.0,0.0,4.0,0.0,1.0,20.55,20.55,17%,44.95,1.0,1.0,3.0,0.0,0.0,0.0,0.0
68724,140.0,Knox,Nebraska,2.0,1.0,9.0,2.0,1.0,5.0,1.0,,,,83%,119.95,2.0,1.0,4.0,0.0,0.0,0.0,0.0
68718,1765.0,Knox,Nebraska,2.0,2.0,10.0,2.0,1.0,5.0,1.0,484.0,9.29,20.84,95%,119.95,3.0,1.0,5.0,0.0,0.0,0.0,0.0
68729,1745.0,Knox,Nebraska,4.0,2.0,12.0,3.0,2.0,6.0,3.0,352.0,11.27,26.77,100%,65.99,3.0,1.0,5.0,1.0,0.0,1.0,0.0
68730,1860.0,Knox,Nebraska,3.0,1.0,10.0,2.0,1.0,5.0,1.0,830.0,9.16,17.83,55%,119.95,3.0,0.0,4.0,1.0,0.0,1.0,0.0
68760,1364.0,Knox,Nebraska,2.0,1.0,9.0,2.0,0.0,4.0,0.0,233.0,39.69,106.0,72%,89.95,3.0,0.0,4.0,1.0,0.0,1.0,0.0
68783,1086.0,Knox,Nebraska,2.0,2.0,10.0,2.0,1.0,5.0,1.0,320.0,11.05,21.75,87%,119.95,2.0,1.0,4.0,0.0,0.0,0.0,0.0
68786,1079.0,Knox,Nebraska,4.0,3.0,13.0,3.0,2.0,6.0,3.0,136.0,10.21,23.49,100%,65.99,6.0,1.0,8.0,3.0,0.0,3.0,0.0
68789,176.0,Knox,Nebraska,1.0,2.0,9.0,1.0,0.0,4.0,0.0,9.0,6.48,11.7,100%,119.95,1.0,1.0,3.0,0.0,0.0,0.0,0.0
43037,535.0,Knox,Ohio,2.0,0.0,7.0,2.0,1.0,4.0,2.0,,,,97%,74.99,4.0,0.0,5.0,1.0,0.0,1.0,0.0
43014,3632.0,Knox,Ohio,3.0,1.0,9.0,1.0,1.0,3.0,2.0,306.0,4.88,11.16,44%,69.99,2.0,1.0,4.0,1.0,0.0,1.0,0.0
